questionID,question,answer,transcript,typeID
Q54,"['Complete the table using NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Name of area', 'Details', ""USA 'dust bowl' Caused by mismanagement of farmland"", 'Decade renamed the 33 __________', 'West Africa', 'Steady rise in dust storms over 20-ear period', 'Arizona', 'Worst dust clouds arise from 34 __________', 'Dust deposits are hazardous to 35 __________', 'Sahara', 'Increased wind erosion has occurred along with long-term 36 __________']","['Dirty Thirties/30s', 'dry thunderstorms', 'machine operators', 'drought']","Perhaps the best-known example of agricultural impact on desert dust is the creation of the USA's 'dust bowl' in the 1930s. The dramatic rise in the number of dust storms during the latter part of that decade was the result of farmers mismanaging their land. In fact, choking dust storms became so commonplace that the decade became known as the 'Dirty Thirties'. [33]
In places like Arizona, the most dangerous dust clouds are those generated by dry thunderstorms. [34] Here, this type of storm is so common that the problem inspired officials to develop an alert system to warn people of oncoming thunderstorms. When this dust is deposited it causes all sorts of problems for machine operators. [35] It can penetrate the smallest nooks and crannies and play havoc with the way things operate because most of the dust is made up of quartz which is very hard.
Another example - the concentration of dust originating from the Sahara has risen steadily since the mid-1960s.
This increase in wind erosion has coincided with a prolonged drought, [36] which has gripped the Sahara's southern fringe. Drought is commonly associated with an increase in dust-raising activity but it's actually caused by low rainfall which results in vegetation dying off.",T001
Q55,"['Complete the flow chart using NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'One of the foremost examples of modern human-induced environmental degradation is the drying up of the Aral Sea in Central Asia. Its ecological demise dates from the 1950s when intensive 37 __________ began in the then Central Asian republics of the USSR. This produced a dramatic decline in the volume of water entering the sea from its two major tributaries. In 1960, the Aral Sea was the fourth-largest lake in the world, but since that time it has lost 38 __________ of its volume, its surface area has halved and its water level has dropped by more than 216 metres. A knock-on effect of this ecological disaster has been the release of significant new sources of wind-blown material, as the water level has dropped.', ""And the problems don't stop there. The 39 __________ of the lake has increased so that it is now virtually the same as sea water. This means that the material that is blown from the dry bed of the Aral Sea is highly saline. Scientists believe it is adversely affecting 40 __________ around the sea because salts are toxic to plants.""]","['irrigation', 'two-thirds', 'salty/saline/toxic', 'crops/plants/agriculture']","One of the foremost examples of modern human-induced environmental degradation is the drying up of the Aral Sea in Central Asia. Its ecological demise dates from the 1950s when intensive irrigation began in the then Central Asian [37] republics of the USSR. This produced a dramatic decline in the volume of water entering the sea from its two major tributaries. In 1960, the Aral Sea was the fourth-largest lake in the world, but since that time it has lost two-thirds of its volume [38], its surface area has halved and its water level has dropped by more than 216 metres. A knock-on effect of this ecological disaster has been the release of significant new sources of wind-blown material, as the water level has dropped.
And the problems don't stop there. The salinity of the lake has increased [39] so that it is now virtually the same as sea water. This means that the material that is blown from the dry bed of the Aral Sea is highly saline. Scientists believe it is adversely affecting crops [40] around the sea because salts are toxic to plants.",T008
Q56,"['Example', 'Name of conference: Beyond 2000', 'Name: Melanie Ms 1 _________', 'Address: Room 2 _________', 'Faculty: 3 _________', 'Student No: 4 _________']","['Mitchell', '66', 'Education', '994578ED']","Student: Good morning!
Woman: Good morning - can I help you?
Student: Yes, is this where we register for the Beyond 2000 Conference?
Woman: Yes? What's your name and I'll get your conference bag.
Student: Well, I haven't actually registered yet. I was told I'd be able to register today, so I hope that's OK. I've just 
arrived in Melbourne.
Woman: That should be fine, if you're a student. I'll need to take your details though. So can I have your full name?
Student: Yes, sure. It's Melanie Mitchell .
Woman: Is that M-I-T-C-H-E double L [1]?
Student: Yes, that's right [1] and that's Ms not Miss.
Woman: OK, fair enough! And what's your address, Melanie?
Student: I live in student accommodation at Sydney University. So my address there is Room 66 [2], Women's College, 
Newtown.
Woman: OK. And which Faculty are you studying in?
Student: I'm in the Faculty of Education [3] - I'm doing a Master's in Primary School Teaching.
Woman: Right, and may I see your student card because I need to verify that you're a current student?
Student: Yes, sure. Here it is. My number is ... 9-9-4-5-7-8-E-D [4] .",T002
Q57,"['5. Registration for:', 'A Half day', 'B Full day', 'C Full conference', '6. Accommodation required:', 'A Share room/share bathroom', 'B Own room/share bathroom', 'C Own room with bathroom', '7. Meals required:', 'A Breakfast', 'B Lunch', 'C Dinner', '8. Friday SIGs:', 'A Computers in Education', 'B Teaching Reading', 'C The Gifted Child', '9. Saturday SIGs:', 'A Cultural Differences', 'B Music in the Curriculum', 'C Gender Issues', '10. Method of payment:', 'A Credit card', 'B Cheque', 'C Cash']","['C', 'B', 'B', 'A', 'C', 'A']","Woman: OK - now do you want to attend all three days? The conference runs from Thursday to Saturday.
Student: Yes, I think so - if I can afford it. What does it cost?
Woman: Well, you're eligible for a student discount - which makes it $15 for a day registration or $40 for the three days,
though it is possible to register for half a day only.
Student: I'll register for all three days, please. [5]
Woman: Good. Now, will you be requiring accommodation while you're here in Melbourne?
Student: Yes, I suppose I will. What's available?
Woman: Well, we have several levels of accommodation. You can share a room with another student for $25 a night.
Student: Uhm..
Woman: Or you can have your own room but share the bathroom - I believe it's just down the corridor - that's $45.
Student: Right.
Woman: Or you can have a single room with your own bathroom .
Student: I don't mind sharing a room. On second thoughts, yes I do - I'll have my own room, but I'll share the bathroom. 
[6]
Woman: Right ... Now the conference fee does not include meals though you d o get tea and coffee in the breaks. Shall I 
put you down for lunch - that's an extra $10 a day and there's the conference dinner on Friday night which is $25... oh, 
and what about breakfast?
Student: Hang on a minute... it's all starting to sound rather expensive! I'll have the lunch but not the dinner or breakfast 
- if that's OK? [7]
Woman: Perfectly OK. Now ... a couple of other things - there are a number of special interest groups organised - they're
known as SIG's and you're asked to nominate your preference. They'll take place on the Friday afternoon and Saturday 
morning but they're filling up quickly which is why you need to nominate now.
Student: Right. What are the SIG's?
Woman: Well, there are six altogether. Let's see, on Friday you have a choice between Computers in Education or 
Teaching Reading Skills...
Student: Hmm...
Woman: ... or a session on Catering for the Gifted Child.
Student: Oh they all sound interesting but technology in the classroom is really my area of interest rather than reading, 
so I'll go for that [8]. I can probably read up on the gifted child topic myself.
Woman: Right ... And then the Saturday options are: a session on Cultural Differences; or there's Music in the Primary 
Curriculum or you could go to the one on Gender Issues in the Classroom.
Student: Wow! Can I go to them all? They all sound fascinating.
Woman: Afraid not.
Student: Well, I am really interested in how boys and girls behave differently, even when they are very young, so I'd 
better opt for the third session [9] even though the Cultural Differences SIG is probably really interesting, too.
Woman: Right!
Student: ... and the Music option would be ...
Woman: And how would you like to pay? We accept most credit cards - or bank cheques but not personal cheques, I'm 
afraid. Been caught out too often before - and cash, of course. We never say 'No' to cash.
Student: I'll have to put it on my card [10] because I don't have enough cash on me, right now.
Woman: That's fine. Enjoy your time here with us in Melbourne...",T007
Q58,"['Name of\nbeach', 'Location', 'Geographical features', 'Other information', 'Bandela', '1 km from Bandela 11 ______', 'surrounded by 12 ______', 'safe for children/non-swimmers', 'Da Porlata', 'east corner of island', 'area around beach is 13 ______', 'can hire 14 ______', 'San Gett', ""just past 'Tip of Cain'"", '15 ______ beach on island', 'check 16 ______ on beach in rough \nweather', 'Blanaka', '17 ______ corner', 'surrounded by 18 ______', 'can go caving and diving', 'Dissidor', 'close to Blanaka', 'need to walk over 19 ______', 'need to take some 20 ______']","['fishing village', 'pine trees', 'marshland', 'sunbeds and umbrellas', 'longest', 'flag system', 'north-west', 'white cliffs', 'sand-banks', 'food and drink']","Woman: Right, let's move on to the beaches here which are absolutely beautiful. You do have over a hundred to choose 
from, they're mostly sandy beaches and they vary from the largest which is two and a half kilometres long, to tiny sandy 
coves. But there are a few that I'd really recommend you to visit.
So looking at this pamphlet, first of all there's Bandela beach. This beach is one kilometre away from the old fishing 
village of Bandela [11], which is a beautiful spot. If you park in the car park behind it, there's a small path which leads 
down to the bay. It's very pretty because the whole beach is backed by pine trees [12] so its very sheltered. The beach 
itself is very clean and the water is shallow and safe. That together with the soft sand make it an ideal beach for children 
and non-swimmers.
A little further round the coast, again to the east, in the eastern corner of the island, is the spectacular Da Porlata beach 
which is basically a long inlet. The land around this beach is marshland, it's all marsh [13], and there's a stream which 
winds through it and the stream goes into the sea, and the beach has lovely pale gold sand. Access to this beach is quite 
tricky and not for the less energetic! You have to go down a long flight of steps - 190 to be exact. But you'll be relieved 
to know that there's also a road which winds down to a car parking area. When you're level with the sea, there is a 
handful of shops and bars and you can hire sunbeds and umbrellas [14] .
Continuing round the island, just past the Tip of Cain is the next beach I'd suggest you visit and this is San Gett. Why? 
Because there isn't a beach longer than this on the island [15]. If you want to know, it's exactly two and a half kilometres 
long and that's a bonus because it means it never gets overcrowded. It has golden sand and clear, blue water shelving into
the sea. There are several beach restaurants to choose from and watersports are available when the water is calm. But 
check first. This beach operates a flag system [16] as the sea can get rough and you should always swim between the 
flags. There's a large car park which gives you easy access to the eastern end of the beach but the western end is much 
quieter and more wild as it is harder to reach.
Blanaka is another popular beach — just in the north-west corner of the island [17]. It has incredibly white sand and 
sparkling water. There is ample car parking here and plenty of bars and restaurants. Blanaka has white cliffs all around it 
[18] and for those of you who'd like a little more to do than just lazing on the beach, there are caves here which you can 
explore in the cliffs and you can also dive into the water from rock platforms along the side of the cove.
Well, my final recommendation for today is Dissidor. Now this beach isn't quite as easy to get to as the others I've talked 
about. It's quite a remote little beach tucked away here next to Blanaka. You can reach Dissidor by a steep slope which 
goes over some sandbanks [19] . The beach itself is small and pretty, with reddish-coloured sand and some stony areas on
its eastern side. Despite being quite small the bathing is good and you can also go fishing here from the rocks at either 
side. It's a good idea to take some food and drink with you [20] if you decide to go here as there's only one little bar 
which isn't always open.",T001
Q59,"['Procedure for Bookshops', '› Keep database of course/college details.', '› In May, request 21 __________ from lecturers', '› Categorise books as:', '— essential reading', '— 22 __________ reading', '— background reading', 'When ordering, refer to:', ""— last year's 23 __________"", '— type of course', ""— students' 24 __________"", '— own judgement', 'Procedure for Publishers', '› Send 25 __________ to course providers', '› Use websites', '› Compose personal 26 __________ to academic staff', '› Send 27 __________ to bookstores', 'Students', 'Main objective is to find books that are good 28 __________', 'Also look for books that are 29 __________ and 30 __________']","['booklists', 'recommended', 'sales figures', 'year group', 'catalogues', 'letters', 'inspection copies', 'value for money', 'clear', 'easy to use']","Announcer: The start of a new academic year is a challenge for booksellers. Lee Rogers talks to one major book store 
manager.
Lee: Jenny Farrow, you're the manager of Dalton Books - and you sell an awful lot of books to students, don't you?
Jenny: Yes! We do.
Lee: How do you manage to make sure that you're going to have the books students need when all the new courses 
begin?
Jenny: Basically, we make preparations long before they arrive. Like all other major book retailers, we have a database 
of information, and using that, we contact course conveners in May and ask them to send us their booklists [21].
Lee: How many books are we talking about?
Jenny: For one course?
Lee: Yes, as an example.
Jenny: An average course requires about 30 books. We ask lecturers to indicate whether a book is what we call 'essential'
reading... you know, the students simply have to get it, or whether it's what they would term 'recommended' reading 
[22]or whether it's just a supplementary text that they tend to refer to as 'background' reading.
Lee: What about predicted buyers?
Jenny: It's not a perfect system unfortunately. If a lecturer tells us that he expects us to sell 100 copies of a book, we 
know that we could actually sell anything from 50 to 150. That's why in practice, when it comes to ordering, it's a lot 
safer to go by the previous year's sales figures [23] - if that's possible of course... if we've sold the book before. We also 
build other factors into the equation including the type of course that the books are for, the students' year group [24] and 
a measure of our own judgement.
Lee: And these criteria make a fairly accurate guide?
Jenny: As accurate as we can be, yes.
Lee: What about the publishers? Do they take an active role in promoting new books?
Jenny: Certainly. The academic and professional publishing market is worth about £700 million a year, so publishers go 
to some lengths to make sure their books are known. The standard procedure they use is to mail out catalogues to 
lecturers or colleges and universities [25], that's been the main form of promotion for years. Now, of course, they can 
also post details of new or revised works on websites. Some even go so far as writing individual letters to the appropriate
lecturers [26] in order to let them know what's coming up.
Lee: The lecturers then contact you if they're interested ...
Jenny: That's right. The publishers send us - the book sellers - 'inspection copies' [27]. Lecturers can then get a free copy
and decide whether it's going to be suitable for their course.
Lee: And how does it work with the students? What are they looking for and who helps them most?
Jenny: I think lecturers are best placed to understand the students' needs. Often the critical issue is what represents value 
for money for students [28]. This is more important than price per se.
Lee: Do students actually buy books before they start the course?
Jenny: Apparently a large proportion of students wait to see what they need. Students have a firm idea of what 
constitutes a good book so they tend to give themselves time to look at all the options before making a choice.
They tend to go for books that are clear and easy to use [29,30] . Often the texts that their lecturers recommend turn out 
to be too academic and remain here on our shelves.",T011
Q60,"['31. At the start of her talk Rebecca points out that new graduates can find it hard to', 'A get the right work', 'B take sufficient breaks', 'C motivate themselves']",['C'],"Lecturer: I'd like to introduce Rebecca Bramwell, an artist and illustrator, who has come along today to talk to you all 
about getting your first job or commission as an artist. Over to you Rebecca.
Rebecca: Thank Thank you for inviting me. I remember when I graduated back in 1983, I was very excited about getting my 
first commission. My degree was in Fine Art and I'd worked long and hard to get it. I was an enthusiastic student and I 
never found it difficult to find the incentive to paint [31 - not the answer, but a contrast to what follows]. I think as a 
student you're pushed along by fellow students and tutors and the driving force is there. However, when you leave 
college you find yourself saying things like 'I'll have one more cup of coffee and then I'll sit down to work'. I hate to 
admit it but I say it myself. Suddenly it isn't finding the inspiration or getting the right paper that's a problem, it's you 
[31].",T007
Q61,"['Questions 32 and 33', 'Choose TWO letters A-E', 'Which TWO of the following does Rebecca say worry new artists?', 'A Earning enough money', 'B Moving to a new environment', 'C Competing with other artists', 'D Having their work criticised', 'E Getting their portfolios ready']","['A', 'D']","In my view, there are a number of reasons why this happens. It's a real challenge making a decent living as a new artist 
[32], you have to find a market for your work, often you work freelance and need to take samples or portfolios of your 
work from place to place... these experiences are common to a lot of professional people, but artists also have to bare 
their souls to the world in a way, more than anything they want praise, if people don't like what they create then it can be 
a very emotional and upsetting experience hearing them say this [33].",T005
Q62,"['Questions 34 and 35', 'Choose the correct answer A-C', '34. Rebecca decided to become an illustrator because it', 'A afforded her greater objectivity as an artist', 'B offered her greater freedom of expression', 'C allowed her to get her work published', '35. When she had developed a portfolio of illustrations, Rebecca found publishers', 'A more receptive to her work', 'B equally cautious about her work', 'C uninterested in her work']","['A', 'B']","I began to realise that these problems were preventing me from having a career in art and so I decided to experiment. I 
was a painter but I started to dabble in illustration, drawing pictures for books, cards, and this offered me the opportunity 
to become more emotionally detached from my work [34 - she wasn't subjective (emotional) anymore, therefore she 
became more objective]. I was no longer producing images from the heart but developing images for a specified 
subject, taking a more practical approach . I began to develop a collection of my illustrations which I put into a portfolio 
and started to carry around with me to show prospective clients and employers. But it was still tricky because publishers, 
for example, want to know that your drawings will reproduce well in a book, but without having had any work published,
it's hard to prove this [35]. Having a wonderful portfolio or collection of original artwork is, of course, a first step but 
what most potential clients would like to see is printed artwork and without this 'evidence' they tend to hold back still 
when it comes to offering a contract .",T007
Q63,"['Questions 36-40', 'Complete the notes below', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer', 'Suggestions for Developing a Portfolio', 'Get some artwork printed in magazines by entering 36 _________.', 'You can also 37 __________ mock up book pages.', 'Make an effort to use a variety of artistic 38 _________.', 'Aim for recognition by dividing work into distinct 39 _________.', 'Possibly use 40 _________.']","['a competition', 'design and print', 'styles', 'categories', 'two names']","Well, I overcame this problem in two ways. And I suppose this is my advice to you on preparing your portfolio of your 
best work. The first way was by submitting my work for a competition [36], and the one I chose was for a horoscope 
design and was sponsored by a top women's magazine. There are a few of these competitions each year and they offer 
new illustrators an opportunity to showcase their work. The other approach I took was to design and print some mock-up 
pages of a book [37]. In other words, I placed some of my illustrations next to some text in order to demonstrate how my 
work would look when it was printed.
Perhaps I was lucky in that I had taken a degree that provided me with all-round creative skills so that I could vary my 
style and wasn't limited to a certain technique [38]. I think that is important. The art world, and many other creative 
fields, do try to pigeon-hole people into snug boxes with an accompanying label. I think you should try to resist this if 
you feel it happening to you. If you don't, you'll find it difficult to have new work accepted if you try to develop your 
style at a later stage in your career. Nevertheless, when you start out and particularly when you're going for an interview, 
it's important not to confuse people by having a lot of different examples in your portfolio. One remedy for this is to 
separate your work into distinct categories [39]. In my case, I did this by dividing my design-inspired illustrations from 
my paintings. It is then easier to analyse the market suited to each portfolio; such as magazines, book jackets, CD covers 
etc. Working under two names is also useful [40] as it clarifies the different approaches and offers a distinction between 
them.",T011
Q64,"['Complete the notes below', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Example', 'Type of event: Dragon Boat Race', 'Day and date: 1 _________', 'Place: Brighton 2 _________', 'Registration time: 3 _________', 'Sponsorship', '• Aim to raise over 4 _________ pounds as a team and get a free t-shirt', '• Free prize draw for trip to 5 _________', 'Team details', '• Must have crew of 20 and elect a 6 _________', '• Participants under 18 need to have 7 _________ to enter', '• Need to hire 8 _________', '• Advised to bring extra 9 _________', '• Must choose a 10 _________ for the team']","['1. Sun(day) 2nd July', '2. Marina', '3. 9.30/9.30 am', '4. 1000/1,000/a thousand/one thousand', '5. Hong Kong', '6. (team) captain/captain', ""7. parents' permission"", '8. life jackets/20 life jackets/twenty life jackets', '9. clothes/clothing/set of clothes', '10. name']","Woman: Scope charity office, how can I help you?
Man: Oh hello. I'm ringing about the Dragon Boat Race that you're asking people to take part in.
Woman: Oh yes, we still need a few more teams. Are you interested in joining the race?
Man: Yes, we want to enter a team but we don't know anything about it? Could I ask you for some more information first?
Woman: Of course.
Man: I don't even know when it's being held.
Woman: It's taking place on the 2nd July [1].
Man: Is that a Saturday?
Woman: No, it's a Sunday [1]. It's a much more popular day and more people can take part then.
Man: Right. And where's it being held?
Woman: At the Brighton Marina [2].
Man: Oh, I'm an overseas student. Could you spell that for me?
Woman: Yes, it's Brighton Marina, that's M-A-R-I-N-A [2]. Do you know where it is?
Man: I'm not sure.
Woman: It's a couple of miles past the Palace Pier.
Man: Oh yes, I know it.
Woman: You take a right turning off the coast road or you can cycle along the seafront.
Man: That's good. What time does the race start?
Woman: Well, the first heats begin at 10.00am - but you need to register half an hour before that - at 9.30 [3] and we really recommend that you aim to be there by 9. It's a good idea to arrange a meeting place for your team.
Man: Right ... And the race is to help raise money for charity?
Woman: It is. We're asking every team member to try and raise £35 by getting friends and/or relatives to sponsor them. Every crew member will receive a free tournament t-shirt if your team manages to raise £1,000 or more [4].
Man: Oh that's quite good.
Woman: Also we're holding a raffle — every crew member who takes part in the race this season will be entered into a free prize draw.
Man: Oh, what's the prize?
Woman: It's pretty good - it's a holiday in Hong Kong [5].
Man: Sounds great!
Woman: Is there anything else you need to know?
Man: Could you just tell me a little bit more about the teams?
Woman: Well, you need to have a crew of 20 people for your dragon boat and you then need to agree on who's going to be the team captain [6]. That would probably be you.
Man: Fine. Urn, I've got a group of 20 people who are interested. Do all the team members have to be a certain age?
Woman: Well there's no age limit as such but if you have a team member who's under 18 then they have to get their parents' permission [7] to take part.
Man: Yes, that makes sense.
Woman: It isn't dangerous but we do have boats that turn over in the water and for that reason we insist that everyone wears a life jacket as well and you can hire life jackets from us [8] when your team arrives.
Man: What do you advise people to wear?
Woman: Well, most people wear a t-shirt, shorts and trainers. I certainly wouldn't recommend that you wear jeans or boots. In fact, it's a very good idea to bring some spare clothes [9].
Man: OK.
Woman: It can get quite cold and wet if the weather's bad. And there's quite a bit of hanging around especially if you qualify for the semi-finals or the final.
Man: I see what you mean.
Woman: Have you got a name for your team? [10]
Man: Oh, not yet, no.
Woman: Well you need to decide on one and then put it on the entrance form [10] which I'll send you
Man: Oh OK.",Note Completion
Q65,"['Complete the notes below', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Pictures of kiwis are found on 11 _________', ""The name 'kiwi' comes from its 12 _________"", 'The kiwi has poor sight but a good 13 _________', 'Kiwis cannot 14 _________', 'Kiwis are endangered by 15 _________']","['11. stamps and coins', '12. (shrill) call', '13. sense of smell', '14. fly', '15. introduced animals']","Woman: Ladies and Gentlemen - welcome to Auckland Zoo on this sunny Sunday afternoon and to our special kiwi fund raising event. My job is to tell you all about the amazing little kiwi - and your job, hopefully, is to dig deep in your pockets.
Now for the benefit of our overseas visitors here today, I should explain first of all that the kiwi is the national bird of New Zealand - and sometimes New Zealanders themselves are known as 'Kiwis'. Now, while kiwis in the wild are a rare sight, the kiwi as a symbol is far more visible. Apart from being in toy stores and airport shops all over the world, you'll find them on our stamps and coins [11]. The kiwi is the smallest member of the genus Apteryx which also includes ostriches and emu. It gets its name from its shrill call [12] which sounds very much like this - kee-wee. Kiwis live in forests or swamps and feed on insects, worms, snails and berries. It's a nocturnal bird with limited sight and therefore it has to rely on its very keen sense of smell [13] to find food and to sense danger. Its nostrils are actually right on the end of its long beak which is one third of the body length. Now here's an interesting fact. Although kiwis have wings, they serve little purpose because the kiwi is a flightless bird [14].
Since white settlement of the islands, kiwi numbers have dropped from 12 million to less than 70,000 and our national bird is rapidly becoming an endangered species. This is because they're being threatened by what we call introduced animals animals [15] which were brought to New Zealand such as cats and ferrets which eat kiwi eggs and their chicks.",Note Completion
Q66,"['Complete the notes below', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Stage of Program Program involves', '16 _________ Looking at kiwi survival needs', 'Action Putting science into practice', '17 _________ Schools and the website']","['16. (scientific) research', '17. global education']","And so we have launched the Kiwi Recovery Programme; in an all-out effort to save our national bird from extinction. There are three stages to this Programme: Firstly, we have the scientific research stage [16] - this involves research to find out more about what kiwis need to survive in the wild. Then secondly we have the action stage. This is where we go into the field and actually put our knowledge to work - we call this putting science into practice, and then we come to the third stage - the global education stage [17]. By working with schools and groups like yourself, as well as through our award winning kiwi website we are hoping to educate people about the plight of the kiwi.",Note Completion
Q67,"['Complete the flowchart below', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Operation Nest Egg', 'Stage 1: Eggs are 18 _________', 'Stage 2: Chicks are 19 _________', 'Stage 3: Survival rate increases to 20 _________%']","['18. eggs (are) collected', '19. chicks (are) reared', '20. 85']","As part of the action stage, which I just mentioned, we have introduced 'Operation Nest Egg' and this is where your money will be going. It works like this: It's a three- stage process. First of all, we go out to the kiwi's natural habitat and we collect kiwi eggs [18]. This is the tricky part because it can be very difficult to find the eggs. Then, in safe surroundings, away from predators the chicks are reared [19] . Now this can be done on predator-free islands or in captivity - they're reared until they are about nine months old at which stage the chicks are returned to the wild. So far it's proving successful and since we started the programme some 34 chicks have been successfully raised this year and their chances of survival have increased from 5 to 85% [20]. However, it's not time to celebrate kiwi survival just yet. About 95% of kiwi chicks still don't make it to six months of age without protection. Which is why Operation Nest Egg is so important and we ask you to give generously today.",Flow Chart Completion
Q68,"['Choose the right answer A-C', '21. The professor says that super highways', 'A lead to better lifestyles.', 'B are a feature of wealthy cities.', 'C result in more city suburbs.', '22. The student thinks people', 'A like the advantages of the suburbs.', 'B rarely go into the city for entertainment.', 'C enjoy living in the city.', '23. The professor suggests that in five years’ time', 'A City Link will be choked by traffic.', 'B public transport will be more popular.', 'C roads will cost ten times more to build.', '24. The student believes that highways', 'A encourage a higher standard of driving.', 'B result in lower levels of pollution.', 'C discourage the use of old cars.']","['21. C', '22. A', '23. A', '24. B']","Tutor: We're very pleased to welcome Professor Isaac Nebworth to our tutorial group today and he's come to share one of his pet passions with us - City traffic and our western dependence on the motor car. I believe questions are quite welcome throughout.
Professor: Thank you. Well, I know you're all very familiar with the super highway here in Melbourne. But do super highways automatically lead to super wealth, as our politicians would have us believe? I think not.
Tutor: Can you give us an example of what you mean exactly?
Professor: Sure. Well, by continuing to encourage this dependence on the motor car, we simply create more congestion and more urban sprawl [21]. And you can see that here in Melbourne right under your nose.
Student: Excuse me. I would just like to say that I feel the sprawl is part of the city. The freeways mean people can enjoy the benefits of living away from the centre, on larger blocks with gardens, but still be able to drive back into the city centre for work or entertainment [22 - the whole saying summarises student's positive attitude to urban sprawl].
Professor: Well I'm not convinced that people want to do that. And is our money being well spent? It may be OK for you now but come back to me in five years' time! Let's take City Link, for example, the new freeway here in Melbourne.
Student: Well, I use the freeway all the time. I think it's great.
Professor: Ah yes, but it cost 2 billion dollars to build, and you could have gotten ten times the value by putting the money into public transport. If you give the automobile road space, it will fill that space, and you'll soon find you'll be crawling along your City Link [23].
Tutor: But surely, you cannot simply blame the car. Some of the blame must rest with governments and city planners?
Student: Well there is an argument, surely, that building good roads is actually beneficial because most new cars these days are highly efficient - they use far less petrol than in the past and emissions of dangerous gases are low [24]. Old congested roads, on the other hand, encourage traffic to move slowly and it's the stationary cars that cause the pollution and smog, whereas good roads increase traffic speeds and thus the amount of time cars are actually on the roads.",Multiple Choice
Q69,"['Label the graphs below', '25 __________', '26 __________']","['25. Sydney', '26. Frankfurt']","Professor: Better than America, granted, but by comparison with Canada, it's not so good. For instance, if you compare Toronto with the US metropolis of Detroit only 160 kilometres away, in Detroit only 1% of passenger travel is by public transport whereas in Toronto it's 24% which is considerably better than Sydney which can only boast 16% [25].
Tutor: Well I think it's encouraging that our least car- dependent city is actually our largest city. 16% of trips being taken on public transport in Sydney, isn't too bad.
Professor: But it's a long way behind Europe. Take both London and Paris for instance, where 30% of all trips taken are on public transport.
Tutor: Well, they do both have an excellent underground system.
Professor: And Frankfurt comes in higher still at 32% [26 — 'higher still' here implies that Frankfurt is the leading city].",Note Completion
Q70,"['Choose TWO letters A-F.', 'Which TWO facts are mentioned about Copenhagen?', 'A live street theatre encouraged', 'B 30% of citizens walk to work', 'C introduction of parking metres', 'D annual reduction of parking spots', 'E free city bicycles', 'F free public transport']","['27. A OR D IN EITHER ORDER', '28. A OR D IN EITHER ORDER']","Tutor: I understand that they've been very successful in Copenhagen at ridding the city of the car. Can you tell us anything about that experiment?
Professor: Yes indeed. Copenhagen is a wonderful example of a city that has learnt to live without the motor car. Back in the 1960s they adopted a number of policies designed to draw people back into the city. For instance they paid musicians and artists to perform in the streets [27]. They also built cycle lanes and now 30% of the inhabitants of Copenhagen use a bicycle to go to work. Sydney by comparison can only boast 1% of the population cycling to work.
Student: It could have something to do with all the hills!
Professor: Then they banned cars from many parts of the city and every year 3% of the city parking is removed [28] and by constantly reducing parking they've created public spaces and clean air.",Multiple Choice
Q71,"['Choose TWO letters A-F.', 'Which TWO reasons are given for the low popularity of public transport?', 'A buses slower than cars', 'B low use means reduced service', 'C private cars safer', 'D public transport expensive', 'E frequent stopping inconvenient', 'F making connections takes time']","['29. B OR F IN EITHER ORDER', '30. B OR F IN EITHER ORDER']","Student: Well, that's all very well for Copenhagen. But I'd just like to say that some cities are just too large for a decent public transport system to work well. Particularly in areas with low population, because if there aren't many people using the service then they don't schedule enough buses or trains for that route [29].
Professor: I accept that there is a vicious circle here but people do need to support the system.
Student: And secondly the whole process takes so long because usually you have to change, you know, from bus to train - that sort of thing , and that can be quite difficult [30]. Ultimately it's much easier to jump in your car. And often it turns out to be cheaper.",Multiple Choice
Q72,"['Complete the notes below', 'Write NO MORE THAN THREE WORDS AND/OR A NUMBER for each answer.', 'Reasons for preserving food', '• Available all year', '• For 31 __________', '• In case of 32 __________']","['31. export/transit (overseas)', '32. food shortages']","Lecturer: In today's lecture I'd like to look at the topic of food preservation and start by asking the obvious question 'Why do we need to preserve food?' Well, apart from keeping it fresh for our daily needs, many foods, such as fruit and vegetables are only available at certain times of the year so if we want to be able to eat these foods all year round, we need to preserve them. We also need to preserve food for export overseas to make sure that it doesn't perish in transit [31], and lastly we need to be able to preserve food for when there are food shortages [32]. There are a number of methods of preserving food which involve both high and low temperatures, chemicals, irradiation and drying. Let's have a look at these in turn.",Note Completion
